Case,Activity,Timestamp,Resource,System
1457,Request info,2023-12-22 14:45:05.640,Manager-000006,System3
1458,Request info,2023-12-22 14:04:25.749,Manager-000006,System3
1458,Request info,2023-12-22 14:35:06.976,Manager-000001,System3
1458,Request info,2023-12-22 14:53:14.380,Manager-000004,System3
1458,Request info,2023-12-22 15:05:14.618,Manager-000005,System3
1458,Request info,2023-12-22 15:51:23.345,Manager-000003,System3
1458,Request info,2023-12-22 16:46:44.440,Manager-000004,System3
1458,Request info,2023-12-22 16:49:21.218,Manager-000002,System3
1458,Request info,2023-12-22 16:59:31.647,Manager-000001,System3
1458,Request info,2023-12-22 17:29:42.552,Manager-000006,System3
1459,Request info,2023-12-22 15:31:07.537,Manager-000006,System3
1461,Request info,2023-12-22 17:52:05.191,Manager-000004,System3
1461,Request info,2023-12-22 18:10:35.714,Manager-000003,System3
1464,Request info,2023-12-22 19:32:05.581,Manager-000006,System3
1465,Request info,2023-12-22 19:28:07.299,Manager-000005,System3
1465,Request info,2023-12-22 20:22:55.394,Manager-000004,System3
1465,Request info,2023-12-22 20:40:55.168,Manager-000002,System3
1465,Request info,2023-12-22 21:54:52.612,Manager-000006,System3
1465,Request info,2023-12-22 22:33:45.611,Manager-000006,System3
1465,Request info,2023-12-22 23:11:58.188,Manager-000005,System3
1467,Request info,2023-12-22 19:38:42.307,Manager-000005,System3
1467,Request info,2023-12-22 20:01:09.886,Manager-000001,System3
1467,Request info,2023-12-22 20:14:39.427,Manager-000006,System3
1467,Request info,2023-12-22 20:31:47.719,Manager-000006,System3
1467,Request info,2023-12-22 21:28:28.780,Manager-000002,System3
1468,Request info,2023-12-22 19:30:38.204,Manager-000004,System3
1470,Request info,2023-12-22 20:39:27.272,Manager-000004,System3
1471,Request info,2023-12-22 23:10:26.117,Manager-000003,System3
1474,Request info,2023-12-23 00:14:42.249,Manager-000006,System3
1474,Request info,2023-12-23 00:19:02.103,Manager-000003,System3
1474,Request info,2023-12-25 02:47:35.925,Manager-000002,System3
1475,Request info,2023-12-25 01:14:08.552,Manager-000006,System3
1476,Request info,2023-12-23 00:42:05.077,Manager-000006,System3
1476,Request info,2023-12-25 01:01:31.166,Manager-000004,System3
1476,Request info,2023-12-25 01:15:41.883,Manager-000004,System3
1476,Request info,2023-12-25 01:29:07.573,Manager-000002,System3
1477,Request info,2023-12-25 01:14:59.207,Manager-000005,System3
1479,Request info,2023-12-25 03:47:19.984,Manager-000002,System3
1479,Request info,2023-12-25 03:59:44.510,Manager-000001,System3
1480,Request info,2023-12-25 04:55:12.611,Manager-000001,System3
1480,Request info,2023-12-25 05:43:42.121,Manager-000005,System3
1481,Request info,2023-12-25 05:49:47.034,Manager-000003,System3
1481,Request info,2023-12-25 06:00:26.595,Manager-000004,System3
1483,Request info,2023-12-25 09:53:47.900,Manager-000002,System3
1483,Request info,2023-12-25 10:00:14.360,Manager-000006,System3
1483,Request info,2023-12-25 10:22:53.853,Manager-000001,System3
1483,Request info,2023-12-25 10:38:51.210,Manager-000002,System3
1484,Request info,2023-12-25 08:38:00.096,Manager-000002,System3
1484,Request info,2023-12-25 09:01:07.637,Manager-000003,System3
1485,Request info,2023-12-25 08:52:35.116,Manager-000005,System3
1486,Request info,2023-12-25 09:30:03.485,Manager-000006,System3
1486,Request info,2023-12-25 09:45:04.646,Manager-000001,System3
1486,Request info,2023-12-25 09:52:21.898,Manager-000004,System3
1488,Request info,2023-12-25 11:45:25.450,Manager-000005,System3
1488,Request info,2023-12-25 11:48:04.709,Manager-000006,System3
1488,Request info,2023-12-25 12:04:31.610,Manager-000001,System3
1488,Request info,2023-12-25 12:25:33.979,Manager-000002,System3
1489,Request info,2023-12-25 13:09:18.180,Manager-000005,System3
1489,Request info,2023-12-25 13:14:21.320,Manager-000006,System3
1490,Request info,2023-12-25 14:00:40.622,Manager-000005,System3
1490,Request info,2023-12-25 14:07:21.083,Manager-000006,System3
1490,Request info,2023-12-25 14:22:11.127,Manager-000003,System3
1492,Request info,2023-12-25 15:44:45.271,Manager-000005,System3
1492,Request info,2023-12-25 15:57:12.887,Manager-000002,System3
1493,Request info,2023-12-25 16:11:15.087,Manager-000001,System3
1493,Request info,2023-12-25 16:35:40.959,Manager-000001,System3
1493,Request info,2023-12-25 16:52:32.124,Manager-000004,System3
1493,Request info,2023-12-25 18:10:18.889,Manager-000004,System3
1495,Request info,2023-12-25 18:29:05.537,Manager-000002,System3
1495,Request info,2023-12-25 18:56:01.697,Manager-000005,System3
1497,Request info,2023-12-25 21:12:49.647,Manager-000005,System3
1497,Request info,2023-12-25 21:26:25.749,Manager-000001,System3
1497,Request info,2023-12-25 21:55:00.613,Manager-000004,System3
1497,Request info,2023-12-25 22:29:19.511,Manager-000006,System3
1497,Request info,2023-12-25 23:22:15.796,Manager-000005,System3
1497,Request info,2023-12-25 23:34:54.031,Manager-000006,System3
1497,Request info,2023-12-25 23:46:09.385,Manager-000003,System3
1498,Request info,2023-12-25 22:41:07.439,Manager-000002,System3
1498,Request info,2023-12-25 23:06:37.614,Manager-000003,System3
1499,Request info,2023-12-26 05:12:11.693,Manager-000004,System3
1500,Request info,2023-12-26 06:07:51.145,Manager-000001,System3
1501,Request info,2023-12-26 06:16:29.458,Manager-000006,System3
1501,Request info,2023-12-26 07:09:26.556,Manager-000001,System3
1501,Request info,2023-12-26 07:21:18.462,Manager-000003,System3
1501,Request info,2023-12-26 07:32:32.263,Manager-000004,System3
1501,Request info,2023-12-26 07:36:21.289,Manager-000001,System3
1504,Request info,2023-12-26 07:24:16.865,Manager-000006,System3
3,time out,2023-09-29 11:55:24.525,,System3
9,time out,2023-09-29 16:12:43.247,,System3
11,time out,2023-09-29 16:29:27.938,,System3
13,time out,2023-09-29 21:33:15.823,,System3
14,time out,2023-09-29 18:03:59.442,,System3
15,time out,2023-09-29 17:39:23.547,,System3
17,time out,2023-09-29 18:50:25.809,,System3
21,time out,2023-09-29 22:23:17.465,,System3
22,time out,2023-09-30 00:05:34.439,,System3
26,time out,2023-10-02 05:10:28.616,,System3
31,time out,2023-10-02 06:42:24.600,,System3
35,time out,2023-10-02 12:50:31.833,,System3
40,time out,2023-10-02 17:23:13.173,,System3
43,time out,2023-10-02 20:59:02.157,,System3
47,time out,2023-10-02 22:25:09.045,,System3
48,time out,2023-10-03 01:42:58.246,,System3
49,time out,2023-10-03 00:41:24.175,,System3
51,time out,2023-10-03 01:26:55.001,,System3
52,time out,2023-10-03 02:46:08.697,,System3
53,time out,2023-10-03 01:04:49.870,,System3
62,time out,2023-10-03 09:43:31.885,,System3
64,time out,2023-10-03 11:56:10.111,,System3
66,time out,2023-10-03 14:29:01.331,,System3
67,time out,2023-10-03 16:38:43.646,,System3
70,time out,2023-10-03 20:25:18.848,,System3
71,time out,2023-10-03 21:31:49.833,,System3
73,time out,2023-10-04 00:57:52.495,,System3
75,time out,2023-10-04 00:11:22.358,,System3
76,time out,2023-10-04 05:34:51.424,,System3
80,time out,2023-10-04 03:27:29.027,,System3
81,time out,2023-10-04 04:16:42.144,,System3
84,time out,2023-10-04 05:27:11.072,,System3
88,time out,2023-10-04 08:30:32.040,,System3
89,time out,2023-10-04 07:02:33.289,,System3
93,time out,2023-10-04 12:39:35.025,,System3
100,time out,2023-10-04 20:15:17.086,,System3
101,time out,2023-10-04 20:31:38.809,,System3
102,time out,2023-10-04 23:31:04.936,,System3
103,time out,2023-10-04 23:40:14.658,,System3
104,time out,2023-10-05 00:56:47.171,,System3
108,time out,2023-10-05 01:39:25.741,,System3
112,time out,2023-10-05 05:10:13.495,,System3
117,time out,2023-10-05 11:03:17.999,,System3
119,time out,2023-10-05 12:13:00.520,,System3
121,time out,2023-10-05 13:22:11.126,,System3
125,time out,2023-10-05 18:11:26.366,,System3
131,time out,2023-10-06 02:25:10.817,,System3
132,time out,2023-10-06 02:18:30.947,,System3
134,time out,2023-10-06 05:05:38.775,,System3
135,time out,2023-10-06 05:08:34.727,,System3
137,time out,2023-10-06 07:45:00.919,,System3
141,time out,2023-10-06 14:21:08.357,,System3
142,time out,2023-10-06 19:43:37.054,,System3
144,time out,2023-10-06 19:03:47.732,,System3
146,time out,2023-10-09 02:59:32.634,,System3
151,time out,2023-10-09 04:21:10.767,,System3
152,time out,2023-10-09 02:44:55.671,,System3
155,time out,2023-10-09 05:24:01.309,,System3
158,time out,2023-10-09 08:50:39.229,,System3
160,time out,2023-10-09 14:05:21.936,,System3
164,time out,2023-10-09 14:33:21.090,,System3
168,time out,2023-10-09 16:16:04.395,,System3
171,time out,2023-10-09 18:04:36.812,,System3
174,time out,2023-10-09 22:55:53.259,,System3
179,time out,2023-10-10 01:35:06.106,,System3
181,time out,2023-10-10 02:30:28.995,,System3
182,time out,2023-10-10 02:53:00.714,,System3
183,time out,2023-10-10 03:38:55.434,,System3
187,time out,2023-10-10 07:54:57.786,,System3
188,time out,2023-10-10 06:06:00.846,,System3
189,time out,2023-10-10 05:48:38.556,,System3
190,time out,2023-10-10 07:14:26.014,,System3
196,time out,2023-10-10 13:33:45.548,,System3
200,time out,2023-10-10 15:35:17.837,,System3
202,time out,2023-10-10 17:00:10.187,,System3
208,time out,2023-10-10 23:12:36.894,,System3
211,time out,2023-10-10 22:14:02.226,,System3
212,time out,2023-10-11 00:09:39.344,,System3
214,time out,2023-10-10 23:23:47.436,,System3
217,time out,2023-10-11 01:48:56.083,,System3
219,time out,2023-10-11 04:07:38.680,,System3
221,time out,2023-10-11 06:57:58.187,,System3
222,time out,2023-10-11 07:10:52.152,,System3
224,time out,2023-10-11 10:26:17.021,,System3
230,time out,2023-10-11 15:28:52.712,,System3
231,time out,2023-10-11 15:31:06.356,,System3
232,time out,2023-10-11 17:48:22.518,,System3
233,time out,2023-10-11 19:02:07.777,,System3
234,time out,2023-10-11 19:23:00.391,,System3
239,time out,2023-10-12 05:27:16.460,,System3
240,time out,2023-10-12 04:43:14.863,,System3
244,time out,2023-10-12 09:42:56.477,,System3
248,time out,2023-10-12 11:10:33.232,,System3
253,time out,2023-10-12 17:23:25.838,,System3
254,time out,2023-10-12 17:55:36.714,,System3
256,time out,2023-10-12 18:53:29.443,,System3
259,time out,2023-10-12 19:48:58.685,,System3
261,time out,2023-10-12 21:40:16.267,,System3
263,time out,2023-10-12 22:24:49.062,,System3
270,time out,2023-10-13 05:26:22.912,,System3
271,time out,2023-10-13 05:10:15.485,,System3
272,time out,2023-10-13 09:18:31.290,,System3
277,time out,2023-10-13 11:08:50.296,,System3
279,time out,2023-10-13 14:31:36.266,,System3
280,time out,2023-10-13 14:35:51.166,,System3
281,time out,2023-10-13 14:52:47.359,,System3
282,time out,2023-10-13 14:39:07.713,,System3
285,time out,2023-10-13 18:20:31.115,,System3
288,time out,2023-10-13 20:55:16.157,,System3
293,time out,2023-10-16 04:42:02.207,,System3
295,time out,2023-10-16 09:21:35.663,,System3
300,time out,2023-10-16 20:53:53.136,,System3
302,time out,2023-10-16 20:35:57.941,,System3
304,time out,2023-10-16 21:19:50.982,,System3
305,time out,2023-10-17 03:32:55.561,,System3
307,time out,2023-10-16 23:20:24.419,,System3
308,time out,2023-10-16 23:05:34.467,,System3
312,time out,2023-10-17 05:09:29.170,,System3
313,time out,2023-10-17 04:13:16.812,,System3
318,time out,2023-10-17 07:51:15.498,,System3
319,time out,2023-10-17 11:52:22.880,,System3
320,time out,2023-10-17 11:48:43.965,,System3
322,time out,2023-10-17 12:31:33.185,,System3
324,time out,2023-10-17 15:20:16.672,,System3
326,time out,2023-10-17 17:23:08.763,,System3
327,time out,2023-10-17 18:35:57.625,,System3
332,time out,2023-10-18 02:21:11.229,,System3
333,time out,2023-10-18 01:42:12.003,,System3
334,time out,2023-10-18 02:14:14.610,,System3
338,time out,2023-10-18 04:54:12.098,,System3
343,time out,2023-10-18 13:13:04.886,,System3
351,time out,2023-10-18 19:24:23.928,,System3
354,time out,2023-10-18 21:39:07.671,,System3
361,time out,2023-10-19 05:09:14.189,,System3
363,time out,2023-10-19 08:29:23.202,,System3
366,time out,2023-10-19 09:41:38.376,,System3
368,time out,2023-10-19 10:21:14.988,,System3
383,time out,2023-10-20 03:26:13.560,,System3
384,time out,2023-10-19 23:07:06.402,,System3
385,time out,2023-10-19 22:52:34.566,,System3
387,time out,2023-10-19 23:19:06.691,,System3
390,time out,2023-10-20 05:57:53.250,,System3
392,time out,2023-10-20 10:35:08.146,,System3
394,time out,2023-10-20 17:22:02.469,,System3
397,time out,2023-10-20 18:50:00.314,,System3
402,time out,2023-10-23 03:03:27.926,,System3
403,time out,2023-10-23 02:18:05.005,,System3
405,time out,2023-10-23 06:57:30.774,,System3
408,time out,2023-10-23 12:11:03.823,,System3
411,time out,2023-10-23 16:10:27.058,,System3
413,time out,2023-10-23 18:39:40.370,,System3
418,time out,2023-10-23 22:47:11.916,,System3
419,time out,2023-10-23 23:19:43.834,,System3
420,time out,2023-10-24 01:47:05.005,,System3
423,time out,2023-10-24 05:49:47.319,,System3
424,time out,2023-10-24 04:29:25.072,,System3
425,time out,2023-10-24 04:16:15.199,,System3
426,time out,2023-10-24 07:02:46.054,,System3
436,time out,2023-10-24 20:54:50.951,,System3
437,time out,2023-10-24 23:24:34.905,,System3
446,time out,2023-10-25 07:30:49.260,,System3
449,time out,2023-10-25 09:11:16.301,,System3
450,time out,2023-10-25 09:07:27.713,,System3
453,time out,2023-10-25 15:11:18.087,,System3
454,time out,2023-10-25 14:03:25.250,,System3
455,time out,2023-10-25 14:18:39.715,,System3
458,time out,2023-10-25 18:23:33.700,,System3
466,time out,2023-10-26 01:40:14.939,,System3
467,time out,2023-10-26 02:23:35.463,,System3
469,time out,2023-10-26 03:29:30.137,,System3
473,time out,2023-10-26 07:13:08.067,,System3
477,time out,2023-10-26 14:09:57.331,,System3
482,time out,2023-10-26 17:38:38.189,,System3
483,time out,2023-10-26 18:53:35.610,,System3
484,time out,2023-10-26 20:01:57.364,,System3
486,time out,2023-10-26 23:24:54.263,,System3
487,time out,2023-10-27 02:04:34.627,,System3
488,time out,2023-10-27 03:40:50.318,,System3
495,time out,2023-10-27 09:01:57.835,,System3
501,time out,2023-10-27 10:08:46.147,,System3
506,time out,2023-10-27 22:34:03.281,,System3
507,time out,2023-10-28 00:14:08.990,,System3
508,time out,2023-10-28 00:06:32.345,,System3
509,time out,2023-10-28 01:16:20.720,,System3
532,time out,2023-10-30 23:49:22.708,,System3
538,time out,2023-10-31 08:28:38.411,,System3
541,time out,2023-10-31 11:55:46.896,,System3
551,time out,2023-10-31 20:38:31.737,,System3
552,time out,2023-10-31 21:54:34.794,,System3
553,time out,2023-11-01 02:16:34.211,,System3
554,time out,2023-11-01 01:46:47.623,,System3
561,time out,2023-11-01 05:56:26.464,,System3
564,time out,2023-11-01 10:18:01.660,,System3
565,time out,2023-11-01 09:19:35.580,,System3
569,time out,2023-11-01 16:13:54.247,,System3
574,time out,2023-11-01 23:21:16.422,,System3
576,time out,2023-11-01 21:04:05.774,,System3
578,time out,2023-11-01 22:44:05.555,,System3
587,time out,2023-11-02 05:47:17.895,,System3
588,time out,2023-11-02 06:05:10.666,,System3
593,time out,2023-11-02 12:13:44.864,,System3
594,time out,2023-11-02 12:04:44.795,,System3
595,time out,2023-11-02 14:56:08.282,,System3
600,time out,2023-11-02 17:32:50.241,,System3
607,time out,2023-11-02 22:46:47.065,,System3
608,time out,2023-11-03 01:22:36.792,,System3
610,time out,2023-11-03 01:57:43.829,,System3
613,time out,2023-11-03 06:20:03.339,,System3
614,time out,2023-11-03 11:35:13.714,,System3
615,time out,2023-11-03 13:31:36.426,,System3
616,time out,2023-11-03 13:23:56.896,,System3
618,time out,2023-11-03 14:56:51.579,,System3
621,time out,2023-11-03 20:43:55.576,,System3
623,time out,2023-11-03 23:09:38.485,,System3
628,time out,2023-11-06 03:38:03.727,,System3
632,time out,2023-11-06 07:49:59.068,,System3
636,time out,2023-11-06 09:18:10.248,,System3
643,time out,2023-11-06 18:02:23.109,,System3
645,time out,2023-11-07 03:26:19.750,,System3
646,time out,2023-11-07 07:05:19.205,,System3
648,time out,2023-11-07 06:46:48.420,,System3
651,time out,2023-11-07 07:37:31.883,,System3
654,time out,2023-11-07 10:33:05.086,,System3
655,time out,2023-11-07 11:21:54.816,,System3
657,time out,2023-11-07 15:47:50.145,,System3
658,time out,2023-11-07 15:06:52.880,,System3
659,time out,2023-11-07 15:19:03.719,,System3
661,time out,2023-11-07 15:31:25.257,,System3
662,time out,2023-11-07 15:42:59.160,,System3
668,time out,2023-11-07 17:32:34.930,,System3
669,time out,2023-11-07 19:08:16.905,,System3
679,time out,2023-11-08 08:30:54.273,,System3
682,time out,2023-11-08 18:08:30.601,,System3
691,time out,2023-11-09 04:30:01.140,,System3
692,time out,2023-11-09 05:31:30.952,,System3
694,time out,2023-11-09 05:32:17.423,,System3
696,time out,2023-11-09 06:24:20.466,,System3
699,time out,2023-11-09 07:53:42.379,,System3
707,time out,2023-11-09 19:16:22.912,,System3
709,time out,2023-11-09 21:43:51.993,,System3
711,time out,2023-11-09 22:22:10.799,,System3
